 12     4   C
 12     4   S
 12     5   C
 12     5   S
 12     6   C
 12     6   S
 12     7   C
 12     7   S
 12     8   C
 12     8   S
 12     9   C
 12     9   S
 12    10   C
 12    10   S
 12    11   C
 12    11   S
 12    12   C
 12    12   S
 13     0   C
 13     1   C
 13     1   S
 13     2   C
 13     2   S
 13     3   C
 13     3   S
 13     4   C
 13     4   S
 13     5   C
 13     5   S
 13     6   C
 13     6   S
 13     7   C
 13     7   S
 13     8   C
 13     8   S
 13     9   C
 13     9   S
 13    10   C
 13    10   S
 13    11   C
 13    11   S
 13    12   C
 13    12   S
 13    13   C
 13    13   S
 14     0   C
 14     1   C
 14     1   S
 14     2   C
 14     2   S
 14     3   C
 14     3   S
 14     4   C
 14     4   S
 14     5   C
 14     5   S
 14     6   C
 14     6   S
 14     7   C
 14     7   S
 14     8   C
 14     8   S
 14     9   C
 14     9   S
 14    10   C
 14    10   S
 14    11   C
 14    11   S
 14    12   C
 14    12   S
 14    13   C
 14    13   S
 14    14   C
 14    14   S
 15     0   C
 15     1   C
 15     1   S
 15     2   C
 15     2   S
 15     3   C
 15     3   S
 15     4   C
 15     4   S
 15     5   C
 15     5   S
 15     6   C
 15     6   S
 15     7   C
 15     7   S
 15     8   C
 15     8   S
 15     9   C
 15     9   S
 15    10   C
 15    10   S
 15    11   C
 15    11   S
 15    12   C
 15    12   S
 15    13   C
 15    13   S
 15    14   C
 15    14   S
 15    15   C
 15    15   S
 16     0   C
 16     1   C
 16     1   S
 16     2   C
 16     2   S
 16     3   C
 16     3   S
 16     4   C
 16     4   S
 16     5   C
 16     5   S
 16     6   C
 16     6   S
 16     7   C
 16     7   S
 16     8   C
 16     8   S
 16     9   C
 16     9   S
 16    10   C
 16    10   S
 16    11   C
 16    11   S
 16    12   C
 16    12   S
 16    13   C
 16    13   S
 16    14   C
 16    14   S
 16    15   C
 16    15   S
 16    16   C
 16    16   S
 17     0   C
 17     1   C
 17     1   S
 17     2   C
 17     2   S
 17     3   C
 17     3   S
 17     4   C
 17     4   S
 17     5   C
 17     5   S
 17     6   C
 17     6   S
 17     7   C
 17     7   S
 17     8   C
 17     8   S
 17     9   C
 17     9   S
 17    10   C
 17    10   S
 17    11   C
 17    11   S
 17    12   C
 17    12   S
 17    13   C
 17    13   S
 17    14   C
 17    14   S
 17    15   C
 17    15   S
 17    16   C
 17    16   S
 17    17   C
 17    17   S
 18     0   C
 18     1   C
 18     1   S
 18     2   C
 18     2   S
 18     3   C
 18     3   S
 18     4   C
 18     4   S
 18     5   C
 18     5   S
 18     6   C
 18     6   S
 18     7   C
 18     7   S
 18     8   C
 18     8   S
 18     9   C
 18     9   S
 18    10   C
 18    10   S
 18    11   C
 18    11   S
 18    12   C
 18    12   S
 18    13   C
 18    13   S
 18    14   C
 18    14   S
 18    15   C
 18    15   S
 18    16   C
 18    16   S
 18    17   C
 18    17   S
 18    18   C
 18    18   S
 19     0   C
 19     1   C
 19     1   S
 19     2   C
 19     2   S
 19     3   C
 19     3   S
 19     4   C
 19     4   S
 19     5   C
 19     5   S
 19     6   C
 19     6   S
 19     7   C
 19     7   S
 19     8   C
 19     8   S
 19     9   C
 19     9   S
 19    10   C
 19    10   S
 19    11   C
 19    11   S
 19    12   C
 19    12   S
 19    13   C
 19    13   S
 19    14   C
 19    14   S
 19    15   C
 19    15   S
 19    16   C
 19    16   S
 19    17   C
 19    17   S
 19    18   C
 19    18   S
 19    19   C
 19    19   S
 20     0   C
 20     1   C
 20     1   S
 20     2   C
 20     2   S
 20     3   C
 20     3   S
 20     4   C
 20     4   S
 20     5   C
 20     5   S
 20     6   C
 20     6   S
 20     7   C
 20     7   S
 20     8   C
 20     8   S
 20     9   C
 20     9   S
 20    10   C
 20    10   S
 20    11   C
 20    11   S
 20    12   C
 20    12   S
 20    13   C
 20    13   S
 20    14   C
 20    14   S
 20    15   C
 20    15   S
 20    16   C
 20    16   S
 20    17   C
 20    17   S
 20    18   C
 20    18   S
 20    19   C
 20    19   S
 20    20   C
 20    20   S
 21     0   C
 21     1   C
 21     1   S
 21     2   C
 21     2   S
 21     3   C
 21     3   S
 21     4   C
 21     4   S
 21     5   C
 21     5   S
 21     6   C
 21     6   S
 21     7   C
 21     7   S
 21     8   C
 21     8   S
 21     9   C
 21     9   S
 21    10   C
 21    10   S
 21    11   C
 21    11   S
 21    12   C
 21    12   S
 21    13   C
 21    13   S
 21    14   C
 21    14   S
 21    15   C
 21    15   S
 21    16   C
 21    16   S
 21    17   C
 21    17   S
 21    18   C
 21    18   S
 21    19   C
 21    19   S
 21    20   C
 21    20   S
 21    21   C
 21    21   S
 22     0   C
 22     1   C
 22     1   S
 22     2   C
 22     2   S
 22     3   C
 22     3   S
 22     4   C
 22     4   S
 22     5   C
 22     5   S
 22     6   C
 22     6   S
 22     7   C
 22     7   S
 22     8   C
 22     8   S
 22     9   C
 22     9   S
 22    10   C
 22    10   S
 22    11   C
 22    11   S
 22    12   C
 22    12   S
 22    13   C
 22    13   S
 22    14   C
 22    14   S
 22    15   C
 22    15   S
 22    16   C
 22    16   S
 22    17   C
 22    17   S
 22    18   C
 22    18   S
 22    19   C
 22    19   S
 22    20   C
 22    20   S
 22    21   C
 22    21   S
 22    22   C
 22    22   S
 23     0   C
 23     1   C
 23     1   S
 23     2   C
 23     2   S
 23     3   C
 23     3   S
 23     4   C
 23     4   S
 23     5   C
 23     5   S
 23     6   C
 23     6   S
 23     7   C
 23     7   S
 23     8   C
 23     8   S
 23     9   C
 23     9   S
 23    10   C
 23    10   S
 23    11   C
 23    11   S
 23    12   C
 23    12   S
 23    13   C
 23    13   S
 23    14   C
 23    14   S
 23    15   C
 23    15   S
 23    16   C
 23    16   S
 23    17   C
 23    17   S
 23    18   C
 23    18   S
 23    19   C
 23    19   S
 23    20   C
 23    20   S
 23    21   C
 23    21   S
 23    22   C
 23    22   S
 23    23   C
 23    23   S
 24     0   C
 24     1   C
 24     1   S
 24     2   C
 24     2   S
 24     3   C
 24     3   S
 24     4   C
 24     4   S
 24     5   C
 24     5   S
 24     6   C
 24     6   S
 24     7   C
 24     7   S
 24     8   C
 24     8   S
 24     9   C
 24     9   S
 24    10   C
 24    10   S
 24    11   C
 24    11   S
 24    12   C
 24    12   S
 24    13   C
 24    13   S
 24    14   C
 24    14   S
 24    15   C
 24    15   S
 24    16   C
 24    16   S
 24    17   C
 24    17   S
 24    18   C
 24    18   S
 24    19   C
 24    19   S
 24    20   C
 24    20   S
 24    21   C
 24    21   S
 24    22   C
 24    22   S
 24    23   C
 24    23   S
 24    24   C
 24    24   S
 25     0   C
 25     1   C
 25     1   S
 25     2   C
 25     2   S
 25     3   C
 25     3   S
 25     4   C
 25     4   S
 25     5   C
 25     5   S
 25     6   C
 25     6   S
 25     7   C
 25     7   S
 25     8   C
 25     8   S
 25     9   C
 25     9   S
 25    10   C
 25    10   S
 25    11   C
 25    11   S
 25    12   C
 25    12   S
 25    13   C
 25    13   S
 25    14   C
 25    14   S
 25    15   C
 25    15   S
 25    16   C
 25    16   S
 25    17   C
 25    17   S
 25    18   C
 25    18   S
 25    19   C
 25    19   S
 25    20   C
 25    20   S
 25    21   C
 25    21   S
 25    22   C
 25    22   S
 25    23   C
 25    23   S
 25    24   C
 25    24   S
 25    25   C
 25    25   S
 26     0   C
 26     1   C
 26     1   S
 26     2   C
 26     2   S
 26     3   C
 26     3   S
 26     4   C
 26     4   S
 26     5   C
 26     5   S
 26     6   C
 26     6   S
 26     7   C
 26     7   S
 26     8   C
 26     8   S
 26     9   C
 26     9   S
 26    10   C
 26    10   S
 26    11   C
 26    11   S
 26    12   C
 26    12   S
 26    13   C
 26    13   S
 26    14   C
 26    14   S
 26    15   C
 26    15   S
 26    16   C
 26    16   S
 26    17   C
 26    17   S
 26    18   C
 26    18   S
 26    19   C
 26    19   S
 26    20   C
 26    20   S
 26    21   C
 26    21   S
 26    22   C
 26    22   S
 26    23   C
 26    23   S
 26    24   C
 26    24   S
 26    25   C
 26    25   S
 26    26   C
 26    26   S
 27     0   C
 27     1   C
 27     1   S
 27     2   C
 27     2   S
 27     3   C
 27     3   S
 27     4   C
 27     4   S
 27     5   C
 27     5   S
 27     6   C
 27     6   S
 27     7   C
 27     7   S
 27     8   C
 27     8   S
 27     9   C
 27     9   S
 27    10   C
 27    10   S
 27    11   C
 27    11   S
 27    12   C
 27    12   S
 27    13   C
 27    13   S
 27    14   C
 27    14   S
 27    15   C
 27    15   S
 27    16   C
 27    16   S
 27    17   C
 27    17   S
 27    18   C
 27    18   S
 27    19   C
 27    19   S
 27    20   C
 27    20   S
 27    21   C
 27    21   S
 27    22   C
 27    22   S
 27    23   C
 27    23   S
 27    24   C
 27    24   S
 27    25   C
 27    25   S
 27    26   C
 27    26   S
 27    27   C
 27    27   S
 28     0   C
 28     1   C
 28     1   S
 28     2   C
 28     2   S
 28     3   C
 28     3   S
 28     4   C
 28     4   S
 28     5   C
 28     5   S
 28     6   C
 28     6   S
 28     7   C
 28     7   S
 28     8   C
 28     8   S
 28     9   C
 28     9   S
 28    10   C
 28    10   S
 28    11   C
 28    11   S
 28    12   C
 28    12   S
 28    13   C
 28    13   S
 28    14   C
 28    14   S
 28    15   C
 28    15   S
 28    16   C
 28    16   S
 28    17   C
 28    17   S
 28    18   C
 28    18   S
 28    19   C
 28    19   S
 28    20   C
 28    20   S
 28    21   C
 28    21   S
 28    22   C
 28    22   S
 28    23   C
 28    23   S
 28    24   C
 28    24   S
 28    25   C
 28    25   S
 28    26   C
 28    26   S
 28    27   C
 28    27   S
 28    28   C
 28    28   S
 29     0   C
 29     1   C
 29     1   S
 29     2   C
 29     2   S
 29     3   C
 29     3   S
 29     4   C
 29     4   S
 29     5   C
 29     5   S
 29     6   C
 29     6   S
 29     7   C
 29     7   S
 29     8   C
 29     8   S
 29     9   C
 29     9   S
 29    10   C
 29    10   S
 29    11   C
 29    11   S
 29    12   C
 29    12   S
 29    13   C
 29    13   S
 29    14   C
 29    14   S
 29    15   C
 29    15   S
 29    16   C
 29    16   S
 29    17   C
 29    17   S
 29    18   C
 29    18   S
 29    19   C
 29    19   S
 29    20   C
 29    20   S
 29    21   C
 29    21   S
 29    22   C
 29    22   S
 29    23   C
 29    23   S
 29    24   C
 29    24   S
 29    25   C
 29    25   S
 29    26   C
 29    26   S
 29    27   C
 29    27   S
 29    28   C
 29    28   S
 29    29   C
 29    29   S
 30     0   C
 30     1   C
 30     1   S
 30     2   C
 30     2   S
 30     3   C
 30     3   S
 30     4   C
 30     4   S
 30     5   C
 30     5   S
 30     6   C
 30     6   S
 30     7   C
 30     7   S
 30     8   C
 30     8   S
 30     9   C
 30     9   S
 30    10   C
 30    10   S
 30    11   C
 30    11   S
 30    12   C
 30    12   S
 30    13   C
 30    13   S
 30    14   C
 30    14   S
 30    15   C
 30    15   S
 30    16   C
 30    16   S
 30    17   C
 30    17   S
 30    18   C
 30    18   S
 30    19   C
 30    19   S
 30    20   C
 30    20   S
 30    21   C
 30    21   S
 30    22   C
 30    22   S
 30    23   C
 30    23   S
 30    24   C
 30    24   S
 30    25   C
 30    25   S
 30    26   C
 30    26   S
 30    27   C
 30    27   S
 30    28   C
 30    28   S
 30    29   C
 30    29   S
 30    30   C
 30    30   S
 31     0   C
 31     1   C
 31     1   S
 31     2   C
 31     2   S
 31     3   C
 31     3   S
 31     4   C
 31     4   S
 31     5   C
 31     5   S
 31     6   C
 31     6   S
 31     7   C
 31     7   S
 31     8   C
 31     8   S
 31     9   C
 31     9   S
 31    10   C
 31    10   S
 31    11   C
 31    11   S
 31    12   C
 31    12   S
 31    13   C
 31    13   S
 31    14   C
 31    14   S
 31    15   C
 31    15   S
 31    16   C
 31    16   S
 31    17   C
 31    17   S
 31    18   C
 31    18   S
 31    19   C
 31    19   S
 31    20   C
 31    20   S
 31    21   C
 31    21   S
 31    22   C
 31    22   S
 31    23   C
 31    23   S
 31    24   C
 31    24   S
 31    25   C
 31    25   S
 31    26   C
 31    26   S
 31    27   C
 31    27   S
 31    28   C
 31    28   S
 31    29   C
 31    29   S
 31    30   C
 31    30   S
 31    31   C
 31    31   S
 32     0   C
 32     1   C
 32     1   S
 32     2   C
 32     2   S
 32     3   C
 32     3   S
 32     4   C
 32     4   S
 32     5   C
 32     5   S
 32     6   C
 32     6   S
 32     7   C
 32     7   S
 32     8   C
 32     8   S
 32     9   C
 32     9   S
 32    10   C
 32    10   S
 32    11   C
 32    11   S
 32    12   C
 32    12   S
 32    13   C
 32    13   S
 32    14   C
 32    14   S
 32    15   C
 32    15   S
 32    16   C
 32    16   S
 32    17   C
 32    17   S
 32    18   C
 32    18   S
 32    19   C
 32    19   S
 32    20   C
 32    20   S
 32    21   C
 32    21   S
 32    22   C
 32    22   S
 32    23   C
 32    23   S
 32    24   C
 32    24   S
 32    25   C
 32    25   S
 32    26   C
 32    26   S
 32    27   C
 32    27   S
 32    28   C
 32    28   S
 32    29   C
 32    29   S
 32    30   C
 32    30   S
 32    31   C
 32    31   S
 32    32   C
 32    32   S
 33     0   C
 33     1   C
 33     1   S
 33     2   C
 33     2   S
 33     3   C
 33     3   S
 33     4   C
 33     4   S
 33     5   C
 33     5   S
 33     6   C
 33     6   S
 33     7   C
 33     7   S
 33     8   C
 33     8   S
 33     9   C
 33     9   S
 33    10   C
 33    10   S
 33    11   C
 33    11   S
 33    12   C
 33    12   S
 33    13   C
 33    13   S
 33    14   C
 33    14   S
 33    15   C
 33    15   S
 33    16   C
 33    16   S
 33    17   C
 33    17   S
 33    18   C
 33    18   S
 33    19   C
 33    19   S
 33    20   C
 33    20   S
 33    21   C
 33    21   S
 33    22   C
 33    22   S
 33    23   C
 33    23   S
 33    24   C
 33    24   S
 33    25   C
 33    25   S
 33    26   C
 33    26   S
 33    27   C
 33    27   S
 33    28   C
 33    28   S
 33    29   C
 33    29   S
 33    30   C
 33    30   S
 33    31   C
 33    31   S
 33    32   C
 33    32   S
 33    33   C
 33    33   S
 34     0   C
 34     1   C
 34     1   S
 34     2   C
 34     2   S
 34     3   C
 34     3   S
 34     4   C
 34     4   S
 34     5   C
 34     5   S
 34     6   C
 34     6   S
 34     7   C
 34     7   S
 34     8   C
 34     8   S
 34     9   C
 34     9   S
 34    10   C
 34    10   S
 34    11   C
 34    11   S
 34    12   C
 34    12   S
 34    13   C
 34    13   S
 34    14   C
 34    14   S
 34    15   C
 34    15   S
 34    16   C
 34    16   S
 34    17   C
 34    17   S
 34    18   C
 34    18   S
 34    19   C
 34    19   S
 34    20   C
 34    20   S
 34    21   C
 34    21   S
 34    22   C
 34    22   S
 34    23   C
 34    23   S
 34    24   C
 34    24   S
 34    25   C
 34    25   S
 34    26   C
 34    26   S
 34    27   C
 34    27   S
 34    28   C
 34    28   S
 34    29   C
 34    29   S
 34    30   C
 34    30   S
 34    31   C
 34    31   S
 34    32   C
 34    32   S
 34    33   C
 34    33   S
 34    34   C
 34    34   S
 35     0   C
 35     1   C
 35     1   S
 35     2   C
 35     2   S
 35     3   C
 35     3   S
 35     4   C
 35     4   S
 35     5   C
 35     5   S
 35     6   C
 35     6   S
 35     7   C
 35     7   S
 35     8   C
 35     8   S
 35     9   C
 35     9   S
 35    10   C
 35    10   S
 35    11   C
 35    11   S
 35    12   C
 35    12   S
 35    13   C
 35    13   S
 35    14   C
 35    14   S
 35    15   C
 35    15   S
 35    16   C
 35    16   S
 35    17   C
 35    17   S
 35    18   C
 35    18   S
 35    19   C
 35    19   S
 35    20   C
 35    20   S
 35    21   C
 35    21   S
 35    22   C
 35    22   S
 35    23   C
 35    23   S
 35    24   C
 35    24   S
 35    25   C
 35    25   S
 35    26   C
 35    26   S
 35    27   C
 35    27   S
 35    28   C
 35    28   S
 35    29   C
 35    29   S
 35    30   C
 35    30   S
 35    31   C
 35    31   S
 35    32   C
 35    32   S
 35    33   C
 35    33   S
 35    34   C
 35    34   S
 35    35   C
 35    35   S
 36     0   C
 36     1   C
 36     1   S
 36     2   C
 36     2   S
 36     3   C
 36     3   S
 36     4   C
 36     4   S
 36     5   C
 36     5   S
 36     6   C
 36     6   S
 36     7   C
 36     7   S
 36     8   C
 36     8   S
 36     9   C
 36     9   S
 36    10   C
 36    10   S
 36    11   C
 36    11   S
 36    12   C
 36    12   S
 36    13   C
 36    13   S
 36    14   C
 36    14   S
 36    15   C
 36    15   S
 36    16   C
 36    16   S
 36    17   C
 36    17   S
 36    18   C
 36    18   S
 36    19   C
 36    19   S
 36    20   C
 36    20   S
 36    21   C
 36    21   S
 36    22   C
 36    22   S
 36    23   C
 36    23   S
 36    24   C
 36    24   S
 36    25   C
 36    25   S
 36    26   C
 36    26   S
 36    27   C
 36    27   S
 36    28   C
 36    28   S
 36    29   C
 36    29   S
 36    30   C
 36    30   S
 36    31   C
 36    31   S
 36    32   C
 36    32   S
 36    33   C
 36    33   S
 36    34   C
 36    34   S
 36    35   C
 36    35   S
 36    36   C
 36    36   S
 37     0   C
 37     1   C
 37     1   S
 37     2   C
 37     2   S
 37     3   C
 37     3   S
 37     4   C
 37     4   S
 37     5   C
 37     5   S
 37     6   C
 37     6   S
 37     7   C
 37     7   S
 37     8   C
 37     8   S
 37     9   C
 37     9   S
 37    10   C
 37    10   S
 37    11   C
 37    11   S
 37    12   C
 37    12   S
 37    13   C
 37    13   S
 37    14   C
 37    14   S
 37    15   C
 37    15   S
 37    16   C
 37    16   S
 37    17   C
 37    17   S
 37    18   C
 37    18   S
 37    19   C
 37    19   S
 37    20   C
 37    20   S
 37    21   C
 37    21   S
 37    22   C
 37    22   S
 37    23   C
 37    23   S
 37    24   C
 37    24   S
 37    25   C
 37    25   S
 37    26   C
 37    26   S
 37    27   C
 37    27   S
 37    28   C
 37    28   S
 37    29   C
 37    29   S
 37    30   C
 37    30   S
 37    31   C
 37    31   S
 37    32   C
 37    32   S
 37    33   C
 37    33   S
 37    34   C
 37    34   S
 37    35   C
 37    35   S
 37    36   C
 37    36   S
 37    37   C
 37    37   S
 38     0   C
 38     1   C
 38     1   S
 38     2   C
 38     2   S
 38     3   C
 38     3   S
 38     4   C
 38     4   S
 38     5   C
 38     5   S
 38     6   C
 38     6   S
 38     7   C
 38     7   S
 38     8   C
 38     8   S
 38     9   C
 38     9   S
 38    10   C
 38    10   S
 38    11   C
 38    11   S
 38    12   C
 38    12   S
 38    13   C
 38    13   S
 38    14   C
 38    14   S
 38    15   C
 38    15   S
 38    16   C
 38    16   S
 38    17   C
 38    17   S
 38    18   C
 38    18   S
 38    19   C
 38    19   S
 38    20   C
 38    20   S
 38    21   C
 38    21   S
 38    22   C
 38    22   S
 38    23   C
 38    23   S
 38    24   C
 38    24   S
 38    25   C
 38    25   S
 38    26   C
 38    26   S
 38    27   C
 38    27   S
 38    28   C
 38    28   S
 38    29   C
 38    29   S
 38    30   C
 38    30   S
 38    31   C
 38    31   S
 38    32   C
 38    32   S
 38    33   C
 38    33   S
 38    34   C
 38    34   S
 38    35   C
 38    35   S
 38    36   C
 38    36   S
 38    37   C
 38    37   S
 38    38   C
 38    38   S
